Page URL,Image URL
https://www.cristoreyindy.org/retreats,"https://static.wixstatic.com/media/aebe5b6fd55f471a936c72ff2c8289d7.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/aebe5b6fd55f471a936c72ff2c8289d7.png"
https://www.cristoreyindy.org/retreats,"https://static.wixstatic.com/media/fcfebdfae12a44f993a94aeed8e2e66b.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/fcfebdfae12a44f993a94aeed8e2e66b.png"
https://www.cristoreyindy.org/retreats,"https://static.wixstatic.com/media/a1fed5f687844a6e8f42e017f71dfcb4.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/a1fed5f687844a6e8f42e017f71dfcb4.png"
https://www.cristoreyindy.org/retreats,"https://static.wixstatic.com/media/02ca29_72280de14dca4f36bf91d73aef2c62ab~mv2.png/v1/fill/w_166,h_190,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/02ca29_72280de14dca4f36bf91d73aef2c62ab~mv2.png"
https://www.cristoreyindy.org/retreats,"https://static.wixstatic.com/media/e3b2c5_c886628c566d46e58c1950f3579c9c8a~mv2.png/v1/fill/w_476,h_615,al_c,lg_1,q_85,enc_avif,quality_auto/Retreat%20Logos.png"
https://www.cristoreyindy.org/retreats,"https://static.wixstatic.com/media/ce4e00_dd3d161cdf674d4ea54aa04a28963bc3~mv2.jpg/v1/fill/w_420,h_210,al_c,lg_1,q_80,enc_avif,quality_auto/ce4e00_dd3d161cdf674d4ea54aa04a28963bc3~mv2.jpg"
https://www.cristoreyindy.org/retreats,"https://static.wixstatic.com/media/e3b2c5_a1bb777acd5e48d08e62287c7721bac5~mv2.png/v1/fill/w_200,h_190,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/image001.png"
https://www.cristoreyindy.org/retreats,"https://static.wixstatic.com/media/ce4e00_a6c493c5ed8e491dbab8e7f7f2723c71~mv2.png/v1/fill/w_576,h_160,al_c,lg_1,q_85,enc_avif,quality_auto/ce4e00_a6c493c5ed8e491dbab8e7f7f2723c71~mv2.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/e3b2c5_3d182e8fe3514f288f26ff42af5daf0a~mv2.png/v1/fill/w_304,h_90,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/e3b2c5_3d182e8fe3514f288f26ff42af5daf0a~mv2.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/40898a93cfff4578b1779073137eb1b4.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/40898a93cfff4578b1779073137eb1b4.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/aebe5b6fd55f471a936c72ff2c8289d7.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/aebe5b6fd55f471a936c72ff2c8289d7.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/fcfebdfae12a44f993a94aeed8e2e66b.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/fcfebdfae12a44f993a94aeed8e2e66b.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/a1fed5f687844a6e8f42e017f71dfcb4.png/v1/fill/w_62,h_62,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/a1fed5f687844a6e8f42e017f71dfcb4.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/02ca29_72280de14dca4f36bf91d73aef2c62ab~mv2.png/v1/fill/w_166,h_190,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/02ca29_72280de14dca4f36bf91d73aef2c62ab~mv2.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/e3b2c5_e39e76d28d4a4ffca0aaf0a9d3486e1b~mv2.png/v1/fill/w_484,h_427,al_c,lg_1,q_85,enc_avif,quality_auto/Fwd-Bells-Schedule-for-Semester-2-jhood-pcrhs-org-Providence-Cristo-Rey-High-School-Mail-1.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/02ca29_7ba0b05d89674ba58691cc81f1da0db5~mv2.png/v1/fill/w_506,h_447,al_c,lg_1,q_85,enc_avif,quality_auto/Mass%20Schedule%202023.png"
https://www.cristoreyindy.org/daily-schedule,"https://static.wixstatic.com/media/02ca29_95620d08fae346559c7c5dc2edf483ae~mv2.png/v1/crop/x_0,y_6,w_376,h_460/fill/w_451,h_552,al_c,lg_1,q_85,enc_avif,quality_auto/Assembly%20Schedule%202023.png"
